ENSGID	sample0	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22	sample23	sample24	sample25	sample26	sample27	sample28	sample29	sample30	sample31	sample32	sample33	sample34	sample35	sample36	sample37	sample38	sample39
ENSG00000252133		0.05387								0.09553500000000001					0.0			0.0	0.016221			0.0			0.0					0.036677							0.0			
ENSG00000254641	25.104937	19.330462	13.844598000000001	19.077091	20.299725	28.973618	16.439729999999997	12.843295	13.638179000000001	14.859618	12.232705000000001	18.125764999999998	2.874156	9.192903999999999	33.525909000000006	16.486908	13.735156	21.401854	10.31339	15.255319	14.258215	11.419065	16.112827	15.521616	9.857901	27.147245	22.912497000000002	24.079559	19.862509	8.97285	21.486784	27.547918	3.218982	30.161402000000002	15.170848000000001	21.696445	9.593318	8.827909	19.067992999999998	25.025335000000002
ENSG00000138378	2.175621	1.953701	1.907373	0.863765	0.856941	1.852783	3.843746	1.046675	0.335779	1.3181459999999998	0.696494	3.065821	4.008739	2.5097970000000003	1.7066990000000002	0.307431	1.923628	2.165136	3.076425	6.543496	3.317078	1.585104	2.006829	1.02806	2.3839759999999997	9.846707	0.329624	2.53953	0.392031	0.29889699999999997	1.143677	5.430282	0.786945	0.281292	0.4449	1.110659	0.135166	1.3598540000000001	1.00842	1.041981
ENSG00000180398	31.665884000000002	51.191551000000004	40.576141	97.567612	64.401611	41.114117	56.072570999999996	19.381163	53.169891	93.572746	7.524814999999999	23.215763	9.453467	48.366402	11.472116	38.057114	19.372063	56.604992	40.821796	7.280917999999999	64.844048	21.511108	3.9393300000000004	48.237282	31.812904	13.356597	24.836657000000002	35.188229	21.007917000000003	44.296894	49.750687	46.345528	8.36721	94.556313	45.570029999999996	41.088078	8.366103	76.494026	11.457366	44.122974
ENSG00000276622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000260232	0.039777	0.1639													0.130877																						0.027152			
ENSG00000144285	0.052332000000000004	0.048759	0.001802	0.0063549999999999995	0.007839	0.0	0.0010119999999999999	0.025745999999999998	0.020663	0.0	0.0	0.001042	0.0	0.001506	0.0036810000000000002	0.044405	0.0	0.038242	0.006934999999999999	0.02215	0.003907	0.002857	0.003211	0.019944999999999997	0.0032090000000000005	0.007840999999999999	0.0006360000000000001	0.002268	0.0	0.004336	0.00106	0.11505599999999999	0.0	0.003188	0.183202	0.0	0.002916	0.002054	0.165139	0.698122
ENSG00000171450	0.020122	0.081452	0.0	0.0	0.020891999999999997	0.0	0.0	0.011113	0.0	0.0	0.0	0.0	1.7029439999999998	0.0	0.066679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00528	0.0	0.0	0.0	0.008334999999999999	0.0	0.012837000000000001	0.0	0.0	0.034618	0.077638	0.0	0.0	0.010162000000000001	0.069909
ENSG00000227088	0.053923	0.500055		0.168917											0.6647029999999999				0.45496000000000003				0.097484							0.10232000000000001										
ENSG00000256500	42.447483	29.261409999999998	11.680638	17.736470999999998	16.479845	23.445898	17.206032	10.824922	19.102407	9.890512	11.63868	10.781647999999999	3.440153	10.372458	22.235557999999997	19.117334	3.8865819999999998	13.021642	19.73732	13.588458	17.877365	10.210986	6.784342999999999	10.758997	10.941781	26.905193	19.745729	19.385776999999997	17.249315	9.801776	17.532248000000003	25.517384	2.058641	24.950186	20.777480999999998	14.917253	21.144506	9.798897	15.476192999999999	23.073713
ENSG00000249853	0.0	0.11238499999999998	0.0	0.008976999999999999	0.0	0.006476999999999999	0.0	0.0	0.49291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008653000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17835399999999998	0.002782	0.0	0.0	0.005359	0.073196	0.020288	0.0	0.0	0.002978	0.006993999999999999	0.0	0.0	0.010341	0.005678
ENSG00000253665	0.647116	0.055401							0.004556							0.021172999999999997							0.015219			0.043856	0.118067													
ENSG00000198879	3.334537	0.8302870000000001	0.541339	0.9681719999999999	0.253423	0.927723	0.5131060000000001	0.15732100000000002	0.177261	0.178678	0.364244	0.075248	0.090668	0.543713	0.37093200000000004	0.238103	0.106887	0.8326899999999999	0.761969	1.364118	1.115682	0.34671799999999997	0.16423900000000002	0.176037	0.659606	0.35225100000000004	0.155477	0.247435	0.7389479999999999	0.5413359999999999	0.676216	1.6043129999999999	0.151073	0.244473	0.180694	0.481803	0.084359	0.257872	0.193998	0.610885
ENSG00000233306	0.239105	0.036062000000000004	0.292691	0.480674	0.0	0.271692	0.031731999999999996	0.046333	0.146938	0.0	0.12081300000000002	0.032684	0.0	0.257959	0.06992899999999999	0.062917	0.0	0.09869299999999999	0.232071	1.295064	0.24075300000000002	0.08964	0.06361499999999999	0.093194	0.033248	0.152336	0.047764999999999995	0.041351	0.0	0.127471	0.016625	1.0034809999999998	0.0	0.033341	0.082143	0.189101	0.10290999999999999	0.166907	0.045387000000000004	0.241792
ENSG00000212576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19196400000000002	0.0	0.0	0.036379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000278654	0.0		0.11738699999999999	0.148036		0.313352		0.0			0.069359						0.0	0.043615	0.046464		0.0				0.052266	0.0		0.049582	0.0	0.058647000000000005		0.061438	0.073948	0.0	0.0		0.023247	0.027092	0.024319	
ENSG00000240837	0.0	0.136355	0.0	0.120396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.081205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000174953	14.850757000000002	15.937013	10.079238	18.289259	9.683311999999999	9.415482	6.223016	2.992069	6.006911	9.297588000000001	11.782464	2.507947	1.684893	6.755847	10.517097999999999	9.319133	0.966542	8.027633999999999	6.233516000000001	9.393529	11.836063000000001	2.762752	2.314752	7.952571000000001	7.959499	17.878632	9.511312	4.8517980000000005	3.958676	7.156591000000001	9.696313	7.535837	0.879143	22.019802	12.204844	8.723048	10.619547	5.765779	7.052808	6.180552
ENSG00000214016	16.060665	11.36973	4.683578	3.3857169999999996	14.780929	17.689949	10.197984	4.0331269999999995	7.638594	8.223371	4.292945	9.525537	3.061668	3.343286	8.699733	4.013802	15.072544	9.364596	14.443468	13.910082000000001	5.568848	12.552392	6.701678	10.806707000000001	4.4751449999999995	15.944799	15.410345999999999	9.558369	8.94495	4.647693	24.66156	11.422995	10.564486	9.477594999999999	12.219342	19.58868	8.567791	6.650658	27.952215000000002	12.453197
ENSG00000279017		0.049928	0.05501							0.012175				0.008	0.053911	0.036572			0.46605100000000005	0.030893							0.042352		1.1716879999999998			0.837556	0.0	1.251582	0.028332999999999997		0.024275		0.01036	
ENSG00000015475	22.136127	15.391706	17.581594	13.981653	20.392098999999998	20.184162	28.528698	22.416641000000002	8.541477	43.021111	18.279654	20.58835	34.972519	16.181755	17.906435000000002	13.098221	26.214844	29.391962	22.837927	21.767805	39.895744	19.497263	46.386475	16.716951	25.122149	40.071239	69.484383	23.327669	51.248333	17.349386	20.331888	13.354747	26.705415999999996	12.064482	8.514535	18.800972	33.619246999999994	17.922869	24.680495999999998	17.025284
ENSG00000155495	0.0313	20.605541	0.010804000000000001	17.239532	13.608107			0.631438		7.727107000000001					22.915589999999998	5.014932		0.034419	0.062289	0.004764	0.111469	0.00571	0.012967	0.10012599999999999						0.09787		0.03754		0.025486	1.243434	3.040475	0.005827000000000001	0.0066489999999999995	1.03776	0.010373
ENSG00000073969	3.074123	3.5957019999999997	6.088419999999999	24.102417000000003	3.693428	15.5418	15.370131	0.652483	9.686888	22.289101000000002	1.087452	2.480108	1.068897	5.188549	11.699	13.111061	0.415547	29.636877000000002	13.098742	1.7478619999999998	1.11181	0.8611989999999999	0.7011569999999999	4.815331	0.9299559999999999	5.724769	6.740792999999999	7.760509	2.620453	0.9079719999999999	5.93571	12.859406	0.61846	11.222264	25.476995000000002	2.069126	1.083457	8.384678	10.836039999999999	1.31749
ENSG00000187003							0.023109									0.0		0.0												0.0			0.0							
ENSG00000277169	0.214971	0.589536	0.8857280000000001	3.328092	0.770552	0.263927	2.982788	1.003326	2.106682	0.0	3.385008	0.512058	0.242524	0.612684	0.0	1.342227	0.163469	0.243019	0.0	0.0	0.484709	0.877727	1.3952950000000002	0.237163	1.183086	0.0	0.0	0.0	4.500655	0.0	0.0	3.230206	0.0	3.3841660000000005	0.40928400000000004	0.39202	0.171517	0.404492	0.183498	1.4520549999999999
ENSG00000225965						0.161227	0.095901		0.081627						0.155113			0.04688					0.076904													0.231803				
ENSG00000111319	15.821753	2.693489	3.12374	3.227319	6.301883	1.6441860000000001	2.404935	3.891418	0.721676	11.684064999999999	3.066159	0.502425	0.319952	2.013117	0.9572700000000001	0.8070510000000001	0.455984	89.933876	1.7314049999999999	0.666089	1.132227	15.575733	0.893489	0.272542	9.16076	0.100012	1.481393	1.7933990000000002	0.9851840000000001	5.007426000000001	0.9901190000000001	16.209908	0.468808	1.901833	0.234555	30.807990999999998	3.093163	0.46053	0.20261300000000002	0.43855200000000005
ENSG00000214249	0.150326	0.460687	0.41998100000000005	0.432123	0.186097	0.441144	0.820499	0.24531	0.384549	0.402586	0.7471949999999999	0.3059	0.0085	0.413513	0.130967	0.177278	0.018377	0.21345999999999998	0.5770310000000001	0.2343	0.20460799999999998	0.178798	0.060023	0.31144499999999997	0.314222	0.770961	0.205902	0.462908	0.049092000000000004	0.12771	0.030694	0.362849	0.005606	0.8049189999999999	0.081679	0.20873699999999998	0.6070760000000001	0.12123199999999999	0.226454	0.36507399999999995
ENSG00000207256	0.0	0.191315								0.0								0.23330599999999999											0.082597										0.0	
ENSG00000186564	2.6376880000000003	1.455345	0.276923	0.087715	2.577131	0.535615	0.24623899999999999	0.711124	0.042887	0.728796	1.015102	0.284613	0.562693	0.574501	2.6772400000000003	0.040093000000000004	0.21242800000000003	1.220493	1.309152	1.425476	0.43643699999999996	0.364863	0.6230439999999999	0.21219000000000002	0.418558	1.311028	1.821362	0.7192810000000001	0.24408600000000003	1.0970799999999998	0.13106099999999998	0.287432	0.804986	0.21290100000000003	0.075904	1.626033	0.635728	0.674453	2.399117	0.12030999999999999
ENSG00000231050	0.8355469999999999	0.270814	0.202929	1.26724	0.793133	0.213373	0.09486900000000001	1.737139	0.459966	0.23353200000000002	0.739614	0.038432999999999995	0.129355	0.200216	1.406033	0.42305299999999996	0.082896	0.137769	0.314658	1.000105	0.07510700000000001	0.17295	0.253246	0.631302	0.045028	0.388108	0.716731	0.023772	0.316077	0.026074	0.21469899999999997	0.570574	2.1214720000000002	1.137783	1.001703	0.599017	0.327549	0.19477	0.68921	1.8486580000000001
ENSG00000215567		0.009557					0.285082	0.058552999999999994		0.38048200000000004		0.048768			0.033809					0.022175	0.022833000000000003	0.085372		0.065839	0.144902		0.189371			1.378483					0.10730999999999999					
ENSG00000256975	0.024544	0.0	0.0	0.015675	0.0	0.04488	0.01268	0.0	0.047669	0.013334	0.0	0.0	0.0	0.010419	0.013673	0.026412	0.0	0.016358	0.007244	0.015346	0.067616	0.011907	0.0	0.0	0.020118	0.03684	0.0	0.0	0.014851	0.007268999999999999	0.017685	0.035473000000000005	0.0	0.025352	0.010667	0.013622	0.003046	0.011732	0.009881000000000001	0.010617
ENSG00000281657																0.01054													0.014579											
ENSG00000225366	0.005908	0.11708299999999999	0.121646			0.51954	2.764735	0.005142	0.653841	0.180114	0.046939	0.565615	0.182953	0.19217	0.25563600000000003	0.25193499999999996			0.073239	0.090374	1.1342450000000002	0.191423	0.721771	0.544133	0.24443800000000002	0.035674000000000004	0.9631270000000001	0.088131	0.320346	0.077065	0.032398	1.0836370000000002		0.729876	0.030968	0.025019	0.14604	0.030558	0.312902	0.253004
ENSG00000201297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000183484	5.6571419999999994	1.683845	1.107038	0.8289110000000001	0.233629	0.587101	0.331104	0.090508	0.198274	0.102521	0.21330300000000002	0.346134	0.158666	0.582313	0.479421	0.14973499999999998	0.18293900000000002	2.075592	1.419714	2.130875	0.44801199999999997	0.23465500000000003	0.180834	0.19744	0.326493	0.182679	0.141961	0.310537	0.18993	0.20699499999999998	0.283308	2.1645939999999997	0.175776	0.127443	0.18387	0.483795	0.026253	0.292012	0.222406	0.7721520000000001
ENSG00000162616	0.9964629999999999	5.042706	4.969752	3.6610989999999997	1.074296	4.761584	0.824249	0.773828	3.411136	4.6297239999999995	4.895976999999999	0.43949399999999994	1.9435099999999998	3.812181	1.9493369999999999	4.1708870000000005	0.130563	5.201053	11.004076	1.49248	3.804047	1.541822	0.755015	0.373223	2.513775	4.257504	7.151644	2.800263	0.683437	2.910679	0.811397	6.638539999999999	0.258473	5.8429269999999995	25.161185999999997	5.6184970000000005	2.6690080000000003	1.506545	4.681037	3.099742
ENSG00000198046	0.044351	0.469868	0.147126	0.041098	0.27675500000000003	0.474837	0.654367	0.043922	0.014925999999999998	0.059587	0.101533	0.040641000000000004	0.0	0.08617000000000001	0.67896	0.069439	0.030574	0.070588	0.107897	0.048018	0.160544	0.013401	0.015819999999999997	0.018823	0.139066	8.358804	0.037209	0.054178	0.45909099999999997	0.136202	2.266141	1.180426	0.029258	1.514219	0.9277639999999999	0.021193	0.028494	0.042661000000000004	1.728187	0.07334700000000001
ENSG00000278860	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000272900								0.0077209999999999996										0.008976999999999999	0.031475																					
ENSG00000265657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.153725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000274188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.098646	0.0	0.10141900000000001	0.0	0.0	0.0
ENSG00000274784	0.128558	0.030737	0.279963	0.040708999999999995	0.0	0.068802	0.0	0.0	0.0	0.020441	0.0	0.0	0.0	0.0	0.036682	0.041113	0.006392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024484	0.050922	0.166164	0.0	0.020425	0.0	0.052208000000000004	0.0	0.0	0.0	0.0
ENSG00000138433	14.52716	10.798351	8.103389	10.353168	14.131751999999999	12.041144000000001	10.592493	9.075918	25.422318	7.882384	11.485622	5.984573999999999	15.445979000000001	10.131506	22.541281	12.233877	3.3876510000000004	15.360187	9.450773	15.429195000000002	12.500355	8.457991	7.370883999999999	7.782924	5.951396	11.471186999999999	6.881931	16.819809	11.425496	15.880328	10.839803999999999	14.117381	11.217728	15.848018	17.087357	11.748816	12.656197	6.599601	10.962288000000001	24.888614999999998
ENSG00000254519					0.273631			0.031744		0.046516			0.095914		0.051514		0.006196				0.023008	0.11079100000000001				0.038103			0.008628							0.015841	0.085016		0.047023	
ENSG00000278655		0.136881		0.062265			0.090615		0.0		0.0			0.034318	0.035878				0.063904					0.185524				0.0		0.027435		0.05633200000000001				0.06920599999999999	0.021769	0.036485000000000004	0.049804	
ENSG00000200390	0.0	0.0		0.0	0.0										0.0	0.0		0.0							0.0															
ENSG00000224664	0.0	0.0	0.0	0.0	0.084672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.032501	0.0	0.0	0.036827	0.0	0.0	0.0	0.043511	0.013915	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000248105				0.060049												0.0																							0.0	
ENSG00000275371	0.562159	0.7114590000000001	0.14131300000000002	0.111796	0.267415	0.353421	0.156256	0.226294	0.027696	0.23817600000000003	0.14335799999999999	0.139651	0.0	0.14161300000000002	0.390889	0.19816199999999998	0.21934499999999998	1.175433	0.646889	0.47845200000000004	0.16868699999999998	0.371276	0.140525	0.228969	0.375896	1.685296	0.218002	0.117335	0.299873	0.091031	0.827518	0.49962700000000004	0.479177	0.11539100000000001	0.181623	2.336878	0.08305499999999999	0.119585	0.630562	0.558812
ENSG00000257008	0.020779	0.019096000000000002	0.019126	0.056202999999999996		0.043171						0.0				0.019461000000000003	0.028239999999999998	0.040592			0.018197					0.020805	0.026152999999999996			0.013000999999999999					0.001505	0.0	0.005319			
ENSG00000238447														0.0						0.0																				
ENSG00000130749	17.061663	12.805153	4.540187	11.755975	4.17163	13.304105999999999	7.043207000000001	3.335375	6.778628	4.788851	9.085488	2.958679	2.559439	4.11644	8.031538000000001	5.942705999999999	2.2702869999999997	11.220894	5.154554	8.927795	7.855231	4.1855139999999995	3.796311	5.033472	4.157611	11.71532	4.538457	5.0130419999999996	3.014806	5.34782	4.1785760000000005	9.500939	1.725597	5.9321720000000004	13.538914000000002	9.832971	8.071150999999999	4.469707	11.701887	5.307074
ENSG00000279652	0.00615	0.010048	0.001219	0.0	0.028456	0.042641000000000005	0.015711000000000003	0.006840000000000001	0.0	0.048099	0.014079	0.013092	0.0	0.016697999999999998	0.023984000000000002	0.017961	0.0	0.014497	0.014371	0.011009999999999999	0.020528	0.005984000000000001	0.004211	0.05204400000000001	0.006057	0.035837	0.0	0.0058119999999999995	0.004647999999999999	0.012776000000000001	0.004439	0.041687	0.0	0.028935000000000002	0.012473	0.025294999999999998	0.015012000000000001	0.04965	0.026258999999999998	0.000538
ENSG00000260422		0.024978999999999998	0.018765																							0.010206						0.038466								
ENSG00000258018	0.0																			0.0									0.0				0.014755						0.005345	
ENSG00000268789				0.07422899999999999	1.240748										0.714253				0.030376999999999998							0.33417800000000003					0.073508	0.066106			0.058391		0.10165			
ENSG00000229926					0.005974																												0.024921000000000002							
ENSG00000201208	0.0	0.10991600000000001	0.0	0.372674	0.178145	0.0	0.463437	0.0	0.0	0.0	0.018366999999999998	0.183303	0.0	0.36325599999999997	0.0	0.114257	0.0	0.561839	0.0	0.0	0.058459000000000004	0.0	0.0	0.0	0.0	1.332882	0.0	0.0	0.0	0.0	0.0	0.079516	0.0	0.148032	0.162172	0.18221700000000002	0.272541	0.237826	0.0	0.0
ENSG00000065526	8.517574	12.333282	5.907279	10.016209	5.024826	8.115733	4.549564	2.495978	7.620375	5.152448000000001	9.178217	1.402045	1.437132	4.690419	6.05896	6.570513	2.846894	7.181628	6.612164	3.785484	5.457749	4.234908	2.303466	8.379292	3.903435	31.186749	3.926618	4.705138	1.538081	6.244927	3.050328	9.59296	1.027183	4.593068	16.208138	8.650172	6.39607	7.798707	5.6367970000000005	4.860722
ENSG00000204305	4.4672160000000005	4.876546	1.199056	1.086957	1.863657	1.649787	1.269385	1.949921	0.827253	0.9393739999999999	1.353277	0.7076640000000001	0.5981390000000001	2.10778	5.426519	2.040969	4.182448	14.719026000000001	3.7061669999999998	6.371206	2.1844770000000002	2.420052	0.8425370000000001	2.443894	1.6699950000000001	6.87184	1.352803	0.606019	2.143526	1.022506	2.621061	6.072801999999999	4.7875190000000005	1.764146	1.458559	5.903414	2.60901	0.9111290000000001	2.440905	2.8947979999999998
ENSG00000255113																																								
ENSG00000273068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000250129	0.049795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.040576999999999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047191000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021490000000000002	0.0	0.0	0.0	0.0	0.01236	0.0	0.0	0.0
ENSG00000202344																			0.0				0.0																	
ENSG00000211526	0.09812	0.340271	0.18745	0.30645300000000003	0.332081	0.19498800000000002	0.267807	0.233186	0.094435	0.235344	0.147834	0.185212	0.44233999999999996	0.147347	0.306307	0.045081	0.48937200000000003	0.5947319999999999	0.409833	0.429856	0.237531	0.564702	0.154933	0.182516	0.21699699999999997	0.126049	1.050705	0.30950300000000003	0.19207	0.195712	0.314687	0.156972	0.45022799999999996	0.219085	0.265505	0.536354	1.0454299999999999	0.13214700000000001	0.186405	0.125167
ENSG00000254627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.055637	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000275268					0.8407																																			
ENSG00000234952																																								
ENSG00000239413	0.791776	0.328775		0.660848	1.190348	1.295408	0.915544	0.408304	0.587808	0.108476	0.09085399999999999	0.665338	0.032152999999999994	0.453813	2.223802	0.273373	0.345341	0.512695	1.286805	0.8292219999999999	0.189207	0.5266810000000001	0.955936	0.565959	0.10911199999999999	0.918429	0.40715999999999997	0.366058	0.13178900000000002	0.230712	0.40834899999999996	0.192392	0.35036100000000003	0.6247659999999999	0.90212	0.738816	0.7589560000000001	0.722897	1.303633	0.97703
ENSG00000252948																																								
ENSG00000238132	0.220183	0.224939	0.20291700000000001	0.219849	0.305477	0.185105	0.07209	0.010622	0.082941	0.406514	0.163357	0.025693	0.003878	0.122206	1.12389	0.192302	0.016944999999999998	0.138283	0.09866	0.0	0.034037	0.027875999999999998	0.082868	0.046814	0.10806800000000001	0.150339	0.043082999999999996	0.104788	0.026368	0.043022000000000005	0.0	0.100707	0.0	0.027649	0.237492	0.048145	0.02252	0.07935	0.096522	0.08440299999999999
ENSG00000202233																0.068928				0.069748																				
ENSG00000265850	0.0	0.0	0.130855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000260517	0.008619	0.026300999999999998	0.035052	1.341753	0.70175	0.078862	0.020521	1.685913	0.034572000000000006	0.69799	0.020536000000000002	0.057803	0.015561000000000002	0.110402	2.360882	0.19556800000000002	0.603396	0.25809299999999996	1.078001	0.725432	0.082996	0.028765	0.00743	0.081341	0.020768000000000002	0.011457	0.026338999999999998	0.019617	0.061975	0.042812	0.028765	2.9680400000000002	1.134949	0.040221	0.00137	0.006392	0.104747	0.772746	0.007875	0.025219
ENSG00000180152	0.051440999999999994			0.022735	0.056794000000000004	0.011528	0.021713			0.016766999999999997	0.041682				0.03512	0.019681		0.042457999999999996			0.036556									0.039445				0.086031		0.10350999999999999		0.02939	0.016028999999999998	
ENSG00000254502	0.684904	0.5459609999999999	0.23060999999999998	0.7375189999999999	0.314808	1.8527419999999999	2.008841	0.27881300000000003	0.9142520000000001	0.9158290000000001	0.355061	0.33583		0.45669099999999996	0.26675	0.822247		1.181818	1.339086	0.8192459999999999	0.9478530000000001	0.284414	0.24557600000000002	0.613401	0.687948	1.0988930000000001	0.363752	0.466875	0.11813499999999999	0.275488	1.020575	0.424579	0.041162	0.709465	1.227382	0.21980500000000003	0.42953199999999997	0.593078	0.40115300000000004	0.8971899999999999
ENSG00000253885	0.0	0.0	0.0	0.0	0.0	0.0	0.033781		0.0	0.0	0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.030983999999999998	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.11585799999999999	0.0
ENSG00000227568		0.025934	0.009849	0.217029	0.855151		0.195081	0.028248000000000002		0.036794	0.11556199999999998				0.026726	0.455403	0.016108	0.028508	0.006664			1.265064	0.037413	0.387714					0.119904		0.004889	0.13849						0.079775		
ENSG00000218772	0.058877	0.054107	0.289038	0.201383	0.06679199999999999	0.391946	0.11818599999999999	0.044252	0.107607	0.13993599999999998	0.160107	0.029046	0.0	0.14741400000000002	0.019474	0.655385	0.101272	0.027571	0.025162999999999998	0.027899	0.23793899999999998	0.0	0.048023	0.025394999999999997	0.091994	0.10869200000000001	0.09263099999999999	0.105393	0.033372000000000006	0.023392	0.092961	0.133549	0.0	0.526356	0.476826	0.0	0.010733	0.042474	0.043975	0.128054
ENSG00000206770																																								
ENSG00000274859	1.7752599999999998	10.304264	3.2769519999999996	3.6587940000000003	12.492678999999999	1.405171	2.8145189999999998	3.404229	3.0460599999999998	6.059775	2.352993	2.754468	11.786769	3.6808739999999998	4.4928989999999995	3.819208	1.119091	25.125641	9.077651	31.277321	4.69378	8.681027	3.892376	1.717741	3.64258	8.655926	7.805267	14.729795000000001	5.681519000000001	10.390988	0.851297	4.161199	27.805290000000003	4.701497	6.314987	3.049487	5.716993	1.900782	1.256204	4.6125989999999994
ENSG00000248803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000174339																																								
ENSG00000266771													0.0		0.0									0.0			0.0			0.0								0.0		
ENSG00000147485	0.084476	0.234204	0.02181	0.070379	0.30125100000000005	0.090238	0.12573399999999998	0.103947	0.12884600000000002	0.047679	0.068591	0.112785	0.00701	0.060502999999999994	0.22987800000000003	0.564716	0.072174	0.193661	0.177713	0.198854	0.734248	0.10421400000000001	0.042073	0.10939700000000001	0.21075100000000002	0.222392	0.142898	0.022394	0.193321	0.030195	0.022586000000000002	0.11792899999999999	0.021962	0.08956	0.049222	0.12473499999999998	0.39182100000000003	0.118611	0.077069	0.15425899999999998
ENSG00000230926																																								
ENSG00000204663																			0.025572																				0.031436	
ENSG00000279307	2.170327	3.6876879999999996	1.617961	2.678599	4.313688	2.190568	1.505539	4.139554	4.272105000000001	2.267558	1.8283189999999998	1.013005	3.197653	1.363093	3.3882220000000003	6.156771	1.9328889999999999	0.915415	3.6377919999999997	2.922774	2.123318	2.507996	2.688505	1.568109	1.365083	2.614358	2.3047009999999997	3.143528	2.243223	0.411721	4.43268	1.6063049999999999	5.795401999999999	3.101224	3.379568	2.246881	0.7220770000000001	0.7221850000000001	1.820179	1.850153
ENSG00000267337																																								
